id,scenario,wrongness,typicality,scenario_3,scenario_7
130,clif_pure_02_1,5,0,clif,clif_pure
130,clif_pure_03_1,5,0,clif,clif_pure
130,clif_pure_04_1,5,0,clif,clif_pure
130,clif_pure_05_1,5,2,clif,clif_pure
130,clif_pure_06_1,5,0,clif,clif_pure
130,clif_pure_07_1,5,0,clif,clif_pure
130,clif_pure_08_1,5,0,clif,clif_pure
130,clif_pure_09_1,5,1,clif,clif_pure
130,clif_pure_10_1,5,1,clif,clif_pure
130,emt_14_1,0,4,emt,emt
130,emt_15_1,1,4,emt,emt
130,emt_12_1,2,2,emt,emt
130,emt_13_1,3,5,emt,emt
130,emt_11_1,1,1,emt,emt
130,emt_10_1,2,5,emt,emt
130,emt_09_1,2,5,emt,emt
130,emt_08_1,3,2,emt,emt
130,emt_07_1,0,4,emt,emt
130,emt_06_1,0,2,emt,emt
130,emt_05_1,1,5,emt,emt
130,emt_04_1,5,2,emt,emt
130,emt_02_1,5,5,emt,emt
130,emt_01_1,4,3,emt,emt
130,graham_pure_05_1,4,0,graham,graham_pure
130,graham_pure_04_1,0,2,graham,graham_pure
130,graham_pure_03_1,5,0,graham,graham_pure
130,graham_pure_02_1,0,0,graham,graham_pure
130,graham_pure_01_1,5,0,graham,graham_pure
130,graham_fair_05_1,5,0,graham,graham_fair
130,graham_fair_04_1,5,3,graham,graham_fair
130,graham_fair_03_1,0,2,graham,graham_fair
130,graham_fair_02_1,5,1,graham,graham_fair
130,graham_fair_01_1,5,1,graham,graham_fair
130,graham_harm_05_1,5,0,graham,graham_harm
130,graham_harm_04_1,0,2,graham,graham_harm
130,graham_harm_03_1,4,5,graham,graham_harm
130,graham_harm_02_1,4,1,graham,graham_harm
130,graham_harm_01_1,1,1,graham,graham_harm
131,clif_harm_e_01_1,3,1,clif,clif_harm
131,clif_harm_e_02_1,2,3,clif,clif_harm
131,clif_harm_e_03_1,2,3,clif,clif_harm
131,clif_harm_e_04_1,0,2,clif,clif_harm
131,clif_harm_e_05_1,3,2,clif,clif_harm
131,clif_harm_e_06_1,0,1,clif,clif_harm
131,clif_harm_e_07_1,4,0,clif,clif_harm
131,clif_harm_e_08_1,1,2,clif,clif_harm
131,clif_harm_e_09_1,3,3,clif,clif_harm
131,clif_harm_e_10_1,0,1,clif,clif_harm
131,clif_harm_e_11_1,3,3,clif,clif_harm
131,clif_harm_e_12_1,0,2,clif,clif_harm
131,clif_harm_e_13_1,2,3,clif,clif_harm
131,clif_harm_e_14_1,0,3,clif,clif_harm
131,clif_harm_e_15_1,3,4,clif,clif_harm
131,clif_harm_e_16_1,3,4,clif,clif_harm
131,clif_harm_ph_01_1,1,1,clif,clif_harm
131,clif_harm_ph_02_1,3,0,clif,clif_harm
131,clif_harm_ph_03_1,3,1,clif,clif_harm
131,clif_fair_02_1,3,0,clif,clif_fair
131,clif_fair_03_1,2,0,clif,clif_fair
131,clif_fair_04_1,2,1,clif,clif_fair
131,clif_fair_05_1,4,0,clif,clif_fair
131,clif_fair_06_1,2,2,clif,clif_fair
131,clif_fair_07_1,4,1,clif,clif_fair
131,clif_fair_08_1,3,2,clif,clif_fair
131,clif_fair_09_1,2,2,clif,clif_fair
131,clif_fair_10_1,3,2,clif,clif_fair
131,clif_fair_11_1,3,2,clif,clif_fair
131,clif_fair_12_1,5,0,clif,clif_fair
131,clif_pure_1_1,5,0,clif,clif_pure
131,clif_pure_02_1,3,0,clif,clif_pure
131,clif_pure_03_1,5,0,clif,clif_pure
131,clif_pure_04_1,5,0,clif,clif_pure
131,clif_pure_05_1,5,0,clif,clif_pure
131,clif_pure_06_1,4,0,clif,clif_pure
131,clif_pure_07_1,5,0,clif,clif_pure
131,clif_pure_08_1,1,0,clif,clif_pure
131,clif_pure_09_1,5,0,clif,clif_pure
131,clif_pure_10_1,4,0,clif,clif_pure
131,emt_14_1,0,4,emt,emt
131,emt_15_1,2,1,emt,emt
131,emt_12_1,0,4,emt,emt
131,emt_13_1,3,1,emt,emt
131,emt_11_1,2,0,emt,emt
131,emt_10_1,0,2,emt,emt
131,emt_09_1,0,4,emt,emt
131,emt_08_1,1,4,emt,emt
131,emt_07_1,1,3,emt,emt
131,emt_06_1,2,1,emt,emt
131,emt_05_1,2,4,emt,emt
131,emt_04_1,5,2,emt,emt
131,emt_03_1,4,0,emt,emt
131,emt_02_1,4,3,emt,emt
131,emt_01_1,3,1,emt,emt
131,graham_pure_05_1,4,0,graham,graham_pure
131,graham_pure_04_1,2,0,graham,graham_pure
131,graham_pure_03_1,1,0,graham,graham_pure
131,graham_pure_02_1,1,0,graham,graham_pure
131,graham_pure_01_1,4,0,graham,graham_pure
131,graham_fair_05_1,4,1,graham,graham_fair
131,graham_fair_04_1,5,5,graham,graham_fair
131,graham_fair_03_1,2,1,graham,graham_fair
131,graham_fair_02_1,5,0,graham,graham_fair
131,graham_fair_01_1,4,0,graham,graham_fair
131,graham_harm_05_1,4,0,graham,graham_harm
131,graham_harm_04_1,0,2,graham,graham_harm
131,graham_harm_03_1,3,4,graham,graham_harm
131,graham_harm_02_1,3,0,graham,graham_harm
131,graham_harm_01_1,3,0,graham,graham_harm
132,clif_harm_e_01_1,0,4,clif,clif_harm
132,clif_harm_e_02_1,0,3,clif,clif_harm
132,clif_harm_e_03_1,0,3,clif,clif_harm
132,clif_harm_e_04_1,0,2,clif,clif_harm
132,clif_harm_e_05_1,0,1,clif,clif_harm
132,clif_harm_e_06_1,0,4,clif,clif_harm
132,clif_harm_e_07_1,1,2,clif,clif_harm
132,clif_harm_e_08_1,0,3,clif,clif_harm
132,clif_harm_e_09_1,0,4,clif,clif_harm
132,clif_harm_e_10_1,0,2,clif,clif_harm
132,clif_harm_e_12_1,0,2,clif,clif_harm
132,clif_harm_e_13_1,0,3,clif,clif_harm
132,clif_harm_e_14_1,0,5,clif,clif_harm
132,clif_harm_e_15_1,0,4,clif,clif_harm
132,clif_harm_e_16_1,1,2,clif,clif_harm
132,clif_harm_ph_01_1,0,3,clif,clif_harm
132,clif_harm_ph_02_1,3,2,clif,clif_harm
132,clif_harm_ph_03_1,3,2,clif,clif_harm
132,clif_fair_02_1,1,2,clif,clif_fair
132,clif_fair_03_1,2,3,clif,clif_fair
132,clif_fair_04_1,0,3,clif,clif_fair
132,clif_fair_05_1,4,1,clif,clif_fair
132,clif_fair_06_1,3,4,clif,clif_fair
132,clif_fair_07_1,4,1,clif,clif_fair
132,clif_fair_08_1,5,1,clif,clif_fair
132,clif_fair_09_1,0,4,clif,clif_fair
132,clif_fair_10_1,1,3,clif,clif_fair
132,clif_fair_11_1,5,1,clif,clif_fair
132,clif_fair_12_1,5,3,clif,clif_fair
132,clif_pure_1_1,5,0,clif,clif_pure
132,clif_pure_02_1,2,3,clif,clif_pure
132,clif_pure_03_1,5,1,clif,clif_pure
132,clif_pure_04_1,5,0,clif,clif_pure
132,clif_pure_05_1,5,2,clif,clif_pure
132,clif_pure_06_1,5,0,clif,clif_pure
132,clif_pure_07_1,5,0,clif,clif_pure
132,clif_pure_08_1,1,2,clif,clif_pure
132,clif_pure_09_1,5,0,clif,clif_pure
132,clif_pure_10_1,4,1,clif,clif_pure
132,emt_14_1,0,5,emt,emt
132,emt_15_1,0,4,emt,emt
132,emt_12_1,0,2,emt,emt
132,emt_11_1,0,4,emt,emt
132,emt_10_1,0,3,emt,emt
132,emt_09_1,0,3,emt,emt
132,emt_08_1,0,2,emt,emt
132,emt_06_1,0,3,emt,emt
132,emt_05_1,0,2,emt,emt
132,emt_04_1,4,5,emt,emt
132,emt_03_1,0,5,emt,emt
132,emt_02_1,2,4,emt,emt
132,emt_01_1,1,2,emt,emt
132,graham_pure_05_1,5,0,graham,graham_pure
132,graham_pure_04_1,1,2,graham,graham_pure
132,graham_pure_03_1,1,0,graham,graham_pure
132,graham_pure_02_1,5,0,graham,graham_pure
132,graham_pure_01_1,0,2,graham,graham_pure
132,graham_fair_05_1,4,2,graham,graham_fair
132,graham_fair_04_1,5,4,graham,graham_fair
132,graham_fair_03_1,0,3,graham,graham_fair
132,graham_fair_02_1,4,2,graham,graham_fair
132,graham_harm_05_1,5,1,graham,graham_harm
132,graham_harm_04_1,0,5,graham,graham_harm
132,graham_harm_03_1,0,3,graham,graham_harm
132,graham_harm_02_1,5,2,graham,graham_harm
132,graham_harm_01_1,5,3,graham,graham_harm
133,clif_harm_e_01_1,3,0,clif,clif_harm
133,clif_harm_e_02_1,3,0,clif,clif_harm
133,clif_harm_e_03_1,4,1,clif,clif_harm
133,clif_harm_e_04_1,2,0,clif,clif_harm
133,clif_harm_e_05_1,3,0,clif,clif_harm
133,clif_harm_e_06_1,4,0,clif,clif_harm
133,clif_harm_e_07_1,5,0,clif,clif_harm
133,clif_harm_e_08_1,2,0,clif,clif_harm
133,clif_harm_e_09_1,3,0,clif,clif_harm
133,clif_harm_e_10_1,0,0,clif,clif_harm
133,clif_harm_e_12_1,3,0,clif,clif_harm
133,clif_harm_e_13_1,0,0,clif,clif_harm
133,clif_harm_e_14_1,0,0,clif,clif_harm
133,clif_harm_e_15_1,4,1,clif,clif_harm
133,clif_harm_e_16_1,4,0,clif,clif_harm
133,clif_harm_ph_01_1,3,2,clif,clif_harm
133,clif_harm_ph_02_1,3,2,clif,clif_harm
133,clif_harm_ph_03_1,3,0,clif,clif_harm
133,clif_fair_02_1,0,0,clif,clif_fair
133,clif_fair_03_1,3,0,clif,clif_fair
133,clif_fair_04_1,0,0,clif,clif_fair
133,clif_fair_05_1,0,0,clif,clif_fair
133,clif_fair_06_1,3,0,clif,clif_fair
133,clif_fair_07_1,3,0,clif,clif_fair
133,clif_fair_08_1,2,0,clif,clif_fair
133,clif_fair_09_1,1,1,clif,clif_fair
133,clif_fair_10_1,4,1,clif,clif_fair
133,clif_fair_11_1,5,1,clif,clif_fair
133,clif_fair_12_1,3,0,clif,clif_fair
133,clif_pure_1_1,5,0,clif,clif_pure
133,clif_pure_02_1,4,0,clif,clif_pure
133,clif_pure_03_1,2,0,clif,clif_pure
133,clif_pure_04_1,1,0,clif,clif_pure
133,clif_pure_05_1,4,0,clif,clif_pure
133,clif_pure_06_1,5,0,clif,clif_pure
133,clif_pure_07_1,4,0,clif,clif_pure
133,clif_pure_08_1,4,0,clif,clif_pure
133,clif_pure_09_1,2,0,clif,clif_pure
133,clif_pure_10_1,3,0,clif,clif_pure
133,emt_14_1,1,0,emt,emt
133,emt_15_1,4,1,emt,emt
133,emt_12_1,1,0,emt,emt
133,emt_11_1,3,0,emt,emt
133,emt_10_1,2,1,emt,emt
133,emt_09_1,2,0,emt,emt
133,emt_08_1,2,1,emt,emt
133,emt_07_1,1,2,emt,emt
133,emt_06_1,2,0,emt,emt
133,emt_05_1,2,0,emt,emt
133,emt_04_1,4,0,emt,emt
133,emt_03_1,2,0,emt,emt
133,emt_02_1,0,2,emt,emt
133,emt_01_1,3,0,emt,emt
133,graham_pure_05_1,4,0,graham,graham_pure
133,graham_pure_04_1,3,0,graham,graham_pure
133,graham_pure_03_1,0,0,graham,graham_pure
133,graham_pure_02_1,4,0,graham,graham_pure
133,graham_pure_01_1,2,0,graham,graham_pure
133,graham_fair_05_1,3,0,graham,graham_fair
133,graham_fair_04_1,5,0,graham,graham_fair
133,graham_fair_03_1,2,1,graham,graham_fair
133,graham_fair_02_1,4,1,graham,graham_fair
133,graham_fair_01_1,1,0,graham,graham_fair
133,graham_harm_05_1,3,0,graham,graham_harm
133,graham_harm_04_1,3,0,graham,graham_harm
133,graham_harm_03_1,3,0,graham,graham_harm
133,graham_harm_02_1,4,0,graham,graham_harm
133,graham_harm_01_1,5,0,graham,graham_harm
134,clif_harm_e_01_1,4,2,clif,clif_harm
134,clif_harm_e_02_1,2,4,clif,clif_harm
134,clif_harm_e_03_1,5,1,clif,clif_harm
134,clif_harm_e_04_1,3,3,clif,clif_harm
134,clif_harm_e_05_1,5,3,clif,clif_harm
134,clif_harm_e_06_1,5,0,clif,clif_harm
134,clif_harm_e_07_1,5,2,clif,clif_harm
134,clif_harm_e_08_1,4,2,clif,clif_harm
134,clif_harm_e_09_1,4,5,clif,clif_harm
134,clif_harm_e_10_1,2,3,clif,clif_harm
134,clif_harm_e_11_1,3,4,clif,clif_harm
134,clif_harm_e_12_1,2,1,clif,clif_harm
134,clif_harm_e_13_1,3,5,clif,clif_harm
134,clif_harm_e_14_1,3,3,clif,clif_harm
134,clif_harm_e_15_1,5,2,clif,clif_harm
134,clif_harm_e_16_1,5,3,clif,clif_harm
134,clif_harm_ph_01_1,4,2,clif,clif_harm
134,clif_harm_ph_02_1,5,0,clif,clif_harm
134,clif_harm_ph_03_1,3,2,clif,clif_harm
134,clif_fair_02_1,4,1,clif,clif_fair
134,clif_fair_03_1,1,5,clif,clif_fair
134,clif_fair_04_1,3,5,clif,clif_fair
134,clif_fair_05_1,2,5,clif,clif_fair
134,clif_fair_06_1,3,4,clif,clif_fair
134,clif_fair_07_1,4,2,clif,clif_fair
134,clif_fair_08_1,2,5,clif,clif_fair
134,clif_fair_09_1,1,3,clif,clif_fair
134,clif_fair_10_1,3,5,clif,clif_fair
134,clif_fair_11_1,4,2,clif,clif_fair
134,clif_fair_12_1,4,1,clif,clif_fair
134,clif_pure_1_1,5,0,clif,clif_pure
134,clif_pure_02_1,3,3,clif,clif_pure
134,clif_pure_03_1,5,1,clif,clif_pure
134,clif_pure_04_1,4,0,clif,clif_pure
134,clif_pure_05_1,4,2,clif,clif_pure
134,clif_pure_06_1,5,0,clif,clif_pure
134,clif_pure_07_1,5,0,clif,clif_pure
134,clif_pure_08_1,4,2,clif,clif_pure
134,clif_pure_09_1,5,0,clif,clif_pure
134,clif_pure_10_1,5,1,clif,clif_pure
134,emt_14_1,2,5,emt,emt
134,emt_15_1,0,4,emt,emt
134,emt_12_1,3,5,emt,emt
134,emt_13_1,2,1,emt,emt
134,emt_11_1,2,4,emt,emt
134,emt_10_1,1,5,emt,emt
134,emt_09_1,2,5,emt,emt
134,emt_08_1,2,5,emt,emt
134,emt_07_1,3,4,emt,emt
134,emt_06_1,2,4,emt,emt
134,emt_05_1,3,5,emt,emt
134,emt_04_1,4,4,emt,emt
134,emt_03_1,2,4,emt,emt
134,emt_02_1,4,2,emt,emt
134,emt_01_1,5,2,emt,emt
134,graham_pure_05_1,5,0,graham,graham_pure
134,graham_pure_04_1,0,2,graham,graham_pure
134,graham_pure_03_1,0,0,graham,graham_pure
134,graham_pure_02_1,5,0,graham,graham_pure
134,graham_pure_01_1,4,0,graham,graham_pure
134,graham_fair_05_1,4,0,graham,graham_fair
134,graham_fair_04_1,4,1,graham,graham_fair
134,graham_fair_03_1,2,2,graham,graham_fair
134,graham_fair_02_1,5,1,graham,graham_fair
134,graham_fair_01_1,4,4,graham,graham_fair
134,graham_harm_05_1,4,0,graham,graham_harm
134,graham_harm_04_1,0,5,graham,graham_harm
134,graham_harm_03_1,4,5,graham,graham_harm
134,graham_harm_02_1,5,1,graham,graham_harm
134,graham_harm_01_1,5,1,graham,graham_harm
135,clif_harm_e_01_1,2,0,clif,clif_harm
135,clif_harm_e_02_1,2,1,clif,clif_harm
135,clif_harm_e_03_1,2,3,clif,clif_harm
135,clif_harm_e_04_1,3,0,clif,clif_harm
135,clif_harm_e_05_1,1,0,clif,clif_harm
135,clif_harm_e_06_1,2,0,clif,clif_harm
135,clif_harm_e_07_1,3,0,clif,clif_harm
135,clif_harm_e_08_1,2,2,clif,clif_harm
135,clif_harm_e_09_1,3,2,clif,clif_harm
135,clif_harm_e_10_1,2,0,clif,clif_harm
135,clif_harm_e_12_1,2,2,clif,clif_harm
135,clif_harm_e_13_1,2,2,clif,clif_harm
135,clif_harm_e_15_1,2,2,clif,clif_harm
135,clif_harm_e_16_1,3,1,clif,clif_harm
135,clif_harm_ph_01_1,2,0,clif,clif_harm
135,clif_harm_ph_02_1,1,0,clif,clif_harm
135,clif_harm_ph_03_1,1,1,clif,clif_harm
135,clif_fair_02_1,3,0,clif,clif_fair
135,clif_fair_03_1,1,1,clif,clif_fair
135,clif_fair_04_1,1,4,clif,clif_fair
135,clif_fair_05_1,1,4,clif,clif_fair
135,clif_fair_06_1,3,2,clif,clif_fair
135,clif_fair_07_1,3,0,clif,clif_fair
135,clif_fair_08_1,3,1,clif,clif_fair
135,clif_fair_09_1,1,2,clif,clif_fair
135,clif_fair_10_1,2,1,clif,clif_fair
135,clif_fair_11_1,3,1,clif,clif_fair
135,clif_fair_12_1,4,0,clif,clif_fair
135,clif_pure_1_1,5,0,clif,clif_pure
135,clif_pure_02_1,5,0,clif,clif_pure
135,clif_pure_03_1,5,0,clif,clif_pure
135,clif_pure_04_1,5,0,clif,clif_pure
135,clif_pure_05_1,5,0,clif,clif_pure
135,clif_pure_06_1,4,0,clif,clif_pure
135,clif_pure_07_1,5,0,clif,clif_pure
135,clif_pure_08_1,4,0,clif,clif_pure
135,clif_pure_09_1,2,0,clif,clif_pure
135,clif_pure_10_1,5,0,clif,clif_pure
135,emt_14_1,1,5,emt,emt
135,emt_15_1,3,2,emt,emt
135,emt_12_1,1,4,emt,emt
135,emt_13_1,3,0,emt,emt
135,emt_11_1,1,1,emt,emt
135,emt_10_1,3,1,emt,emt
135,emt_09_1,2,0,emt,emt
135,emt_08_1,2,5,emt,emt
135,emt_07_1,2,1,emt,emt
135,emt_06_1,2,0,emt,emt
135,emt_05_1,1,3,emt,emt
135,emt_04_1,5,0,emt,emt
135,emt_03_1,2,2,emt,emt
135,emt_02_1,2,3,emt,emt
135,emt_01_1,4,0,emt,emt
135,graham_pure_05_1,5,0,graham,graham_pure
135,graham_pure_04_1,0,0,graham,graham_pure
135,graham_pure_03_1,4,0,graham,graham_pure
135,graham_pure_02_1,4,0,graham,graham_pure
135,graham_pure_01_1,3,0,graham,graham_pure
135,graham_fair_05_1,3,0,graham,graham_fair
135,graham_fair_04_1,4,4,graham,graham_fair
135,graham_fair_03_1,3,0,graham,graham_fair
135,graham_fair_02_1,4,0,graham,graham_fair
135,graham_fair_01_1,3,0,graham,graham_fair
135,graham_harm_05_1,3,0,graham,graham_harm
135,graham_harm_04_1,0,1,graham,graham_harm
135,graham_harm_03_1,2,1,graham,graham_harm
135,graham_harm_02_1,3,0,graham,graham_harm
135,graham_harm_01_1,2,0,graham,graham_harm
136,clif_harm_e_01_1,5,5,clif,clif_harm
136,clif_harm_e_02_1,5,5,clif,clif_harm
136,clif_harm_e_03_1,5,5,clif,clif_harm
136,clif_harm_e_04_1,5,5,clif,clif_harm
136,clif_harm_e_05_1,5,5,clif,clif_harm
136,clif_harm_e_06_1,5,5,clif,clif_harm
136,clif_harm_e_07_1,5,5,clif,clif_harm
136,clif_harm_e_08_1,5,5,clif,clif_harm
136,clif_harm_e_09_1,5,5,clif,clif_harm
136,clif_harm_e_10_1,5,5,clif,clif_harm
136,clif_harm_e_11_1,5,5,clif,clif_harm
136,clif_harm_e_12_1,5,5,clif,clif_harm
136,clif_harm_e_13_1,5,5,clif,clif_harm
136,clif_harm_e_14_1,5,5,clif,clif_harm
136,clif_harm_e_15_1,5,5,clif,clif_harm
136,clif_harm_e_16_1,5,5,clif,clif_harm
136,clif_harm_ph_01_1,5,5,clif,clif_harm
136,clif_harm_ph_02_1,5,5,clif,clif_harm
136,clif_harm_ph_03_1,5,5,clif,clif_harm
136,clif_fair_02_1,5,5,clif,clif_fair
136,clif_fair_03_1,5,5,clif,clif_fair
136,clif_fair_04_1,5,5,clif,clif_fair
136,clif_fair_05_1,5,5,clif,clif_fair
136,clif_fair_06_1,5,5,clif,clif_fair
136,clif_fair_07_1,5,5,clif,clif_fair
136,clif_fair_08_1,5,5,clif,clif_fair
136,clif_fair_10_1,5,5,clif,clif_fair
136,clif_fair_11_1,5,5,clif,clif_fair
136,clif_fair_12_1,5,5,clif,clif_fair
136,clif_pure_1_1,5,5,clif,clif_pure
136,clif_pure_02_1,5,5,clif,clif_pure
136,clif_pure_03_1,5,5,clif,clif_pure
136,clif_pure_04_1,5,5,clif,clif_pure
136,clif_pure_05_1,5,5,clif,clif_pure
136,clif_pure_06_1,5,5,clif,clif_pure
136,clif_pure_07_1,5,5,clif,clif_pure
136,clif_pure_08_1,5,5,clif,clif_pure
136,clif_pure_09_1,5,5,clif,clif_pure
136,clif_pure_10_1,5,5,clif,clif_pure
136,emt_14_1,5,5,emt,emt
136,emt_15_1,5,5,emt,emt
136,emt_12_1,5,5,emt,emt
136,emt_13_1,5,5,emt,emt
136,emt_11_1,5,5,emt,emt
136,emt_10_1,5,5,emt,emt
136,emt_09_1,5,5,emt,emt
136,emt_08_1,5,5,emt,emt
136,emt_05_1,5,5,emt,emt
136,emt_04_1,5,5,emt,emt
136,emt_03_1,5,5,emt,emt
136,emt_02_1,5,5,emt,emt
136,emt_01_1,5,5,emt,emt
136,graham_pure_05_1,5,5,graham,graham_pure
136,graham_pure_04_1,5,5,graham,graham_pure
136,graham_pure_03_1,5,5,graham,graham_pure
136,graham_pure_02_1,5,5,graham,graham_pure
136,graham_pure_01_1,5,5,graham,graham_pure
136,graham_fair_05_1,5,5,graham,graham_fair
136,graham_fair_04_1,5,5,graham,graham_fair
136,graham_fair_03_1,5,5,graham,graham_fair
136,graham_fair_02_1,5,5,graham,graham_fair
136,graham_fair_01_1,5,5,graham,graham_fair
136,graham_harm_05_1,5,5,graham,graham_harm
136,graham_harm_04_1,5,5,graham,graham_harm
136,graham_harm_03_1,5,5,graham,graham_harm
136,graham_harm_02_1,5,5,graham,graham_harm
136,graham_harm_01_1,5,5,graham,graham_harm
137,clif_harm_e_01_1,2,1,clif,clif_harm
137,clif_harm_e_02_1,3,2,clif,clif_harm
137,clif_harm_e_03_1,4,1,clif,clif_harm
137,clif_harm_e_04_1,4,1,clif,clif_harm
137,clif_harm_e_05_1,3,1,clif,clif_harm
137,clif_harm_e_06_1,2,1,clif,clif_harm
137,clif_harm_e_07_1,5,0,clif,clif_harm
137,clif_harm_e_08_1,4,1,clif,clif_harm
137,clif_harm_e_09_1,4,0,clif,clif_harm
137,clif_harm_e_10_1,2,1,clif,clif_harm
137,clif_harm_e_11_1,2,2,clif,clif_harm
137,clif_harm_e_12_1,2,0,clif,clif_harm
137,clif_harm_e_13_1,3,1,clif,clif_harm
137,clif_harm_e_14_1,2,2,clif,clif_harm
137,clif_harm_e_15_1,3,2,clif,clif_harm
137,clif_harm_e_16_1,5,1,clif,clif_harm
137,clif_harm_ph_01_1,4,1,clif,clif_harm
137,clif_harm_ph_02_1,3,1,clif,clif_harm
137,clif_harm_ph_03_1,2,2,clif,clif_harm
137,clif_fair_02_1,2,1,clif,clif_fair
137,clif_fair_03_1,1,1,clif,clif_fair
137,clif_fair_04_1,2,4,clif,clif_fair
137,clif_fair_05_1,1,3,clif,clif_fair
137,clif_fair_06_1,3,1,clif,clif_fair
137,clif_fair_07_1,3,0,clif,clif_fair
137,clif_fair_08_1,4,1,clif,clif_fair
137,clif_fair_09_1,1,2,clif,clif_fair
137,clif_fair_10_1,2,1,clif,clif_fair
137,clif_fair_11_1,4,1,clif,clif_fair
137,clif_fair_12_1,5,1,clif,clif_fair
137,clif_pure_1_1,5,0,clif,clif_pure
137,clif_pure_02_1,5,0,clif,clif_pure
137,clif_pure_03_1,5,0,clif,clif_pure
137,clif_pure_04_1,5,0,clif,clif_pure
137,clif_pure_05_1,5,0,clif,clif_pure
137,clif_pure_06_1,2,0,clif,clif_pure
137,clif_pure_07_1,5,1,clif,clif_pure
137,clif_pure_08_1,4,0,clif,clif_pure
137,clif_pure_09_1,5,0,clif,clif_pure
137,clif_pure_10_1,5,0,clif,clif_pure
137,emt_14_1,2,2,emt,emt
137,emt_15_1,1,2,emt,emt
137,emt_12_1,4,0,emt,emt
137,emt_13_1,4,0,emt,emt
137,emt_11_1,1,1,emt,emt
137,emt_10_1,2,1,emt,emt
137,emt_09_1,2,1,emt,emt
137,emt_08_1,3,1,emt,emt
137,emt_07_1,2,1,emt,emt
137,emt_06_1,1,1,emt,emt
137,emt_05_1,1,4,emt,emt
137,emt_04_1,5,0,emt,emt
137,emt_03_1,2,1,emt,emt
137,emt_02_1,4,3,emt,emt
137,emt_01_1,2,2,emt,emt
137,graham_pure_05_1,5,0,graham,graham_pure
137,graham_pure_04_1,5,0,graham,graham_pure
137,graham_pure_03_1,2,0,graham,graham_pure
137,graham_pure_02_1,4,0,graham,graham_pure
137,graham_pure_01_1,1,1,graham,graham_pure
137,graham_fair_05_1,4,1,graham,graham_fair
137,graham_fair_04_1,5,3,graham,graham_fair
137,graham_fair_03_1,2,0,graham,graham_fair
137,graham_fair_02_1,4,0,graham,graham_fair
137,graham_fair_01_1,2,1,graham,graham_fair
137,graham_harm_05_1,5,0,graham,graham_harm
137,graham_harm_04_1,1,2,graham,graham_harm
137,graham_harm_03_1,3,1,graham,graham_harm
137,graham_harm_02_1,3,1,graham,graham_harm
137,graham_harm_01_1,1,1,graham,graham_harm
138,clif_harm_e_01_1,4,1,clif,clif_harm
138,clif_harm_e_02_1,3,4,clif,clif_harm
138,clif_harm_e_03_1,4,4,clif,clif_harm
138,clif_harm_e_04_1,3,2,clif,clif_harm
138,clif_harm_e_05_1,4,3,clif,clif_harm
138,clif_harm_e_06_1,3,3,clif,clif_harm
138,clif_harm_e_07_1,3,1,clif,clif_harm
138,clif_harm_e_08_1,4,4,clif,clif_harm
138,clif_harm_e_09_1,3,4,clif,clif_harm
138,clif_harm_e_10_1,3,2,clif,clif_harm
138,clif_harm_e_11_1,3,3,clif,clif_harm
138,clif_harm_e_12_1,2,4,clif,clif_harm
138,clif_harm_e_13_1,3,0,clif,clif_harm
138,clif_harm_e_14_1,1,2,clif,clif_harm
138,clif_harm_e_15_1,3,3,clif,clif_harm
138,clif_harm_e_16_1,4,2,clif,clif_harm
138,clif_harm_ph_01_1,3,2,clif,clif_harm
138,clif_harm_ph_02_1,3,1,clif,clif_harm
138,clif_harm_ph_03_1,3,1,clif,clif_harm
138,clif_fair_02_1,3,1,clif,clif_fair
138,clif_fair_03_1,1,2,clif,clif_fair
138,clif_fair_04_1,3,4,clif,clif_fair
138,clif_fair_05_1,3,3,clif,clif_fair
138,clif_fair_06_1,3,4,clif,clif_fair
138,clif_fair_07_1,3,2,clif,clif_fair
138,clif_fair_08_1,3,3,clif,clif_fair
138,clif_fair_09_1,1,1,clif,clif_fair
138,clif_fair_10_1,2,2,clif,clif_fair
138,clif_fair_11_1,5,3,clif,clif_fair
138,clif_fair_12_1,4,3,clif,clif_fair
138,clif_pure_1_1,5,0,clif,clif_pure
138,clif_pure_02_1,2,1,clif,clif_pure
138,clif_pure_03_1,5,0,clif,clif_pure
138,clif_pure_04_1,5,0,clif,clif_pure
138,clif_pure_05_1,4,1,clif,clif_pure
138,clif_pure_06_1,5,0,clif,clif_pure
138,clif_pure_07_1,4,0,clif,clif_pure
138,clif_pure_08_1,4,1,clif,clif_pure
138,clif_pure_09_1,4,0,clif,clif_pure
138,clif_pure_10_1,4,0,clif,clif_pure
138,emt_14_1,1,1,emt,emt
138,emt_15_1,3,3,emt,emt
138,emt_12_1,2,2,emt,emt
138,emt_13_1,3,2,emt,emt
138,emt_11_1,2,3,emt,emt
138,emt_10_1,2,4,emt,emt
138,emt_09_1,2,3,emt,emt
138,emt_08_1,3,3,emt,emt
138,emt_07_1,2,3,emt,emt
138,emt_06_1,1,3,emt,emt
138,emt_05_1,1,5,emt,emt
138,emt_03_1,3,4,emt,emt
138,emt_02_1,3,2,emt,emt
138,emt_01_1,4,1,emt,emt
138,graham_pure_05_1,4,1,graham,graham_pure
138,graham_pure_04_1,0,1,graham,graham_pure
138,graham_pure_03_1,3,0,graham,graham_pure
138,graham_pure_02_1,4,0,graham,graham_pure
138,graham_pure_01_1,3,0,graham,graham_pure
